Id,gr_liv_area,overall_qual,neighborhood_nridght,garage_cars,exter_qual,kitchen_qual,neighborhood_stonebr,bsmt_exposure,bldg_type_1fam,house_style_1story,fireplace_qu,mas_vnr_area,bsmtfin_type_1,neighborhood_noridge,total_baths,sale_type_new,year_remod_add,exterior_1st_brkface,functional,bldg_type_twnhse,land_contour_bnk,neighborhood_edwards,mas_vnr_type_brkface,neighborhood_crawfor,full_bath,roof_style_hip,land_contour_hls,bldg_type_twnhs,garage_type_none,bsmtfin_sf_1
2074,2060,6,0,2.0,4,3,0,1,1,0,3,268.0,6,0,4.0,0,1989,0,7,0,0,0,1,0,2.0,0,0,0,0,831.0
1039,1337,6,0,2.0,4,4,0,1,0,1,0,0.0,6,0,3.0,0,1999,0,7,1,0,0,0,0,3.0,0,0,0,0,266.0
1210,1165,6,0,2.0,3,3,0,4,1,0,0,183.0,3,0,3.0,0,1966,0,7,0,0,0,1,0,2.0,0,0,0,0,312.0
2710,1320,5,0,2.0,3,3,0,3,1,0,2,97.0,2,0,2.0,0,1966,0,7,0,0,0,1,0,2.0,0,0,0,0,328.0
44,1535,7,1,2.0,4,4,0,1,1,1,0,168.0,6,0,2.0,0,2004,0,7,0,0,0,1,0,2.0,0,0,0,0,2.0
1026,2044,7,0,2.0,3,3,0,2,1,0,3,280.0,1,0,3.0,0,1988,0,6,0,0,0,1,0,2.0,0,0,0,0,0.0
1343,1136,4,0,1.0,3,3,0,1,1,0,0,0.0,4,0,2.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,80.0
1849,1441,8,0,2.0,4,4,0,1,0,0,0,456.0,1,0,3.0,0,2000,0,7,0,0,0,1,0,2.0,0,0,1,0,0.0
2076,1630,5,0,2.0,3,3,0,1,1,1,3,0.0,3,0,2.0,0,1953,0,4,0,0,1,0,0,2.0,0,0,0,0,587.0
2641,1641,7,0,2.0,3,5,0,1,1,0,4,0.0,2,0,3.0,0,1990,0,7,0,0,0,0,0,1.0,0,0,0,0,16.0
5,1629,5,0,2.0,3,3,0,1,1,0,3,0.0,6,0,3.0,0,1998,0,7,0,0,0,0,0,2.0,0,0,0,0,791.0
878,848,6,0,2.0,4,4,0,3,0,1,0,170.0,6,0,2.0,0,2004,0,7,1,0,0,1,0,2.0,0,0,0,0,685.0
1548,816,6,0,1.0,4,3,0,3,1,1,0,0.0,5,0,1.0,0,2007,0,7,0,0,0,0,0,1.0,0,0,0,0,538.0
841,1097,5,0,2.0,3,3,0,1,1,1,0,0.0,1,0,2.0,0,1995,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1621,1652,8,0,2.0,4,5,1,3,0,1,0,0.0,6,0,3.0,0,2000,0,7,1,0,0,0,0,3.0,0,0,0,0,1196.0
218,1768,4,0,0.0,3,3,0,1,0,1,0,0.0,1,0,2.0,0,1968,0,7,0,0,0,0,0,2.0,1,0,0,1,0.0
1504,1152,4,0,0.0,3,3,0,0,0,1,0,58.0,0,0,2.0,0,1955,0,7,0,0,1,0,0,2.0,0,0,0,1,0.0
946,810,2,0,1.0,2,3,0,0,1,1,0,0.0,0,0,1.0,0,1950,0,6,0,0,0,0,0,1.0,0,0,0,0,0.0
455,1358,7,1,2.0,4,4,0,1,0,1,4,176.0,6,0,3.0,0,2008,0,7,1,0,0,0,0,3.0,0,0,0,0,876.0
2906,1216,6,0,2.0,3,3,0,1,0,1,0,116.0,6,0,3.0,0,1998,0,7,0,0,0,1,0,3.0,1,0,1,0,897.0
2878,1638,6,0,1.0,3,4,0,1,1,0,0,327.0,1,0,2.0,0,1957,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1173,1252,7,0,2.0,4,4,0,1,0,0,0,212.0,4,0,4.0,0,2000,0,7,0,0,0,1,0,3.0,0,0,1,0,510.0
985,883,5,0,2.0,3,3,0,3,1,0,2,0.0,6,0,2.0,0,1993,0,7,0,0,0,0,0,2.0,0,0,0,0,718.0
975,874,5,0,1.0,3,3,0,1,1,1,0,0.0,4,0,2.0,0,1968,0,7,0,0,0,0,0,2.0,0,0,0,0,510.0
202,1710,7,0,2.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1950,0,7,0,1,0,0,0,2.0,0,0,0,0,0.0
528,1836,8,0,2.0,4,4,0,1,1,1,4,288.0,1,0,2.0,1,2009,0,7,0,0,0,1,0,2.0,1,0,0,0,0.0
2579,1092,5,0,1.0,3,3,0,1,1,1,3,0.0,3,0,2.0,0,1957,0,7,0,0,0,0,0,2.0,0,0,0,0,895.0
1841,1241,7,0,2.0,4,4,0,1,0,1,0,0.0,6,0,3.0,1,2007,0,7,1,0,0,0,0,2.0,0,0,0,0,1106.0
591,1334,6,0,2.0,3,3,0,1,1,1,3,360.0,5,0,3.0,0,1977,0,7,0,0,0,1,0,2.0,0,0,0,0,686.0
1897,1429,6,0,2.0,3,4,0,1,1,1,4,85.0,4,0,2.0,0,1987,0,7,0,0,0,1,0,1.0,0,0,0,0,594.0
70,1566,8,0,2.0,4,4,0,3,1,1,0,36.0,6,0,3.0,0,2008,0,7,0,0,0,0,0,3.0,0,0,0,0,1078.0
590,2288,7,0,2.0,3,4,0,1,1,0,3,283.0,6,0,3.0,0,1992,0,7,0,0,0,1,0,1.0,1,0,0,0,432.0
1172,1709,9,0,2.0,4,4,0,3,0,1,3,60.0,6,0,3.0,0,2000,0,7,1,0,0,1,0,3.0,0,0,0,0,1238.0
1714,1721,8,1,2.0,4,4,0,1,1,1,0,210.0,6,0,3.0,0,2005,0,7,0,0,0,1,0,3.0,0,0,0,0,119.0
829,1254,8,0,3.0,4,4,0,3,1,1,0,140.0,6,0,3.0,0,2008,0,7,0,0,0,1,0,3.0,0,0,0,0,872.0
1397,1350,5,0,3.0,3,4,0,1,1,0,0,0.0,5,0,3.0,0,1973,0,6,0,0,0,0,0,2.0,0,0,0,0,336.0
877,1630,7,0,2.0,4,4,0,1,1,1,3,171.0,1,0,2.0,0,2001,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2477,1585,7,0,2.0,4,4,0,1,1,0,0,96.0,1,0,3.0,0,2005,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2871,1336,5,0,1.0,3,3,0,2,0,1,4,56.0,4,0,2.0,0,1953,0,7,0,0,0,1,1,2.0,1,0,0,0,841.0
2489,1211,5,0,2.0,3,3,0,1,1,1,3,0.0,4,0,1.0,0,2002,0,6,0,0,0,0,0,1.0,1,0,0,0,612.0
1655,1353,6,0,2.0,3,3,0,1,1,1,3,253.0,6,0,3.0,0,1999,0,7,0,0,0,1,0,3.0,0,0,0,0,903.0
1891,1200,7,0,2.0,3,3,0,1,1,1,3,202.0,4,0,3.0,0,1966,0,7,0,0,0,1,0,2.0,1,0,0,0,654.0
1419,2329,7,0,2.0,3,4,0,1,1,0,5,99.0,6,0,4.0,0,1990,0,7,0,0,0,1,0,3.0,1,0,0,0,1085.0
1473,1536,7,0,2.0,4,4,0,3,1,1,0,113.0,6,0,3.0,0,2003,0,7,0,0,0,1,0,3.0,0,0,0,0,810.0
2868,1811,6,0,2.0,3,5,0,1,1,1,4,0.0,5,0,1.0,0,2004,0,7,0,0,0,0,1,1.0,0,0,0,0,296.0
1695,2172,7,1,3.0,4,4,0,1,1,0,4,350.0,1,0,3.0,1,2006,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2244,1073,4,0,2.0,3,3,0,1,1,1,0,0.0,6,0,2.0,0,1980,0,7,0,0,0,0,0,2.0,0,0,0,0,967.0
169,1839,6,0,2.0,3,3,0,1,1,0,3,351.0,1,0,2.0,0,1966,0,7,0,0,0,1,0,1.0,0,0,0,0,0.0
2670,1020,3,0,0.0,2,2,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
247,1802,6,0,4.0,4,4,0,1,1,0,4,85.0,6,0,4.0,0,1993,0,7,0,0,0,1,0,2.0,0,0,0,0,860.0
2137,1009,5,0,2.0,3,3,0,3,1,0,2,51.0,5,0,2.0,0,1977,0,7,0,0,0,1,0,2.0,0,0,0,0,755.0
1794,1338,8,0,2.0,4,4,0,1,1,1,0,0.0,6,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,24.0
1498,3820,5,0,2.0,3,5,0,0,1,1,4,0.0,0,0,4.0,0,1996,0,7,0,0,1,0,0,3.0,0,0,0,0,0.0
1164,1392,7,0,2.0,4,4,0,1,0,0,0,0.0,1,0,2.0,0,2007,0,7,1,0,0,0,0,2.0,0,0,0,0,0.0
1179,1288,8,0,2.0,4,5,0,1,0,1,4,0.0,6,0,3.0,0,1996,1,7,1,0,0,0,0,2.0,0,0,0,0,786.0
1340,1013,6,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,1,0,0,0,1.0,0,0,0,0,0.0
436,1782,8,1,3.0,4,4,0,4,1,1,4,238.0,6,0,3.0,0,2005,0,7,0,0,0,1,0,3.0,1,0,0,0,1531.0
1636,1922,9,0,3.0,4,4,1,4,1,1,4,200.0,6,0,3.0,0,2006,0,7,0,0,0,0,0,3.0,1,1,0,0,1249.0
421,1718,10,1,3.0,5,5,0,4,1,1,4,230.0,6,0,3.0,0,2007,0,7,0,0,0,0,0,3.0,1,0,0,0,1172.0
457,2492,10,1,3.0,5,5,0,4,1,1,5,730.0,6,0,4.0,0,2005,0,7,0,0,0,0,0,3.0,1,1,0,0,2146.0
2834,936,4,0,1.0,3,3,0,2,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,1,0,0,1.0,0,0,0,0,0.0
517,1218,6,0,2.0,4,4,0,1,1,1,0,0.0,6,0,2.0,1,2009,0,7,0,0,0,0,0,2.0,0,0,0,0,27.0
1566,1820,7,0,3.0,3,4,0,2,1,0,3,0.0,1,0,3.0,0,1997,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1439,1724,7,0,2.0,3,4,0,3,1,0,0,0.0,1,0,3.0,0,1999,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2577,1336,6,0,2.0,3,3,0,1,1,1,3,632.0,3,0,2.0,0,1958,0,7,0,0,0,1,0,1.0,1,0,0,0,203.0
2241,1558,5,0,1.0,3,3,0,1,1,0,0,0.0,4,0,2.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,420.0
71,1947,7,0,2.0,4,4,0,1,1,0,4,0.0,6,0,3.0,0,2005,0,7,0,0,0,0,0,2.0,0,0,0,0,222.0
1143,1657,7,0,2.0,4,4,0,3,1,0,0,145.0,6,0,3.0,0,1995,0,7,0,0,0,1,0,2.0,0,0,0,0,537.0
1021,2064,7,0,2.0,4,4,0,1,1,1,2,383.0,6,0,3.0,0,1978,0,7,0,0,0,1,0,3.0,1,0,0,0,1206.0
1416,1164,5,0,1.0,3,3,0,1,0,1,0,0.0,5,0,2.0,0,1950,0,7,0,0,1,0,0,2.0,0,0,0,0,1040.0
35,836,7,0,1.0,3,3,0,1,0,1,0,0.0,1,0,1.0,0,1975,0,7,0,0,0,0,0,1.0,0,0,1,0,0.0
2904,1600,1,0,1.0,3,3,0,0,1,1,0,0.0,0,0,2.0,0,1951,0,4,0,0,0,0,0,1.0,0,0,0,0,0.0
522,1766,9,0,3.0,5,5,0,2,1,1,4,162.0,6,0,4.0,1,2009,0,7,0,0,0,0,0,3.0,0,0,0,0,1121.0
2211,2002,5,0,3.0,3,3,0,1,0,0,0,0.0,4,0,2.0,0,1950,0,7,0,0,0,0,1,2.0,0,1,0,0,284.0
1539,1954,7,0,2.0,4,4,0,1,1,0,3,312.0,4,0,3.0,0,2006,0,7,0,0,0,1,1,1.0,0,0,0,0,341.0
2420,1364,7,0,2.0,4,4,0,3,0,1,4,14.0,6,0,3.0,1,2006,0,7,1,0,0,1,0,3.0,0,0,0,0,453.0
2779,1861,7,0,2.0,4,4,0,1,1,0,0,0.0,6,0,4.0,0,2002,0,7,0,0,0,0,0,3.0,0,0,0,0,700.0
953,1734,5,0,2.0,3,4,0,0,0,0,0,0.0,0,0,2.0,0,1977,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
658,1039,4,0,1.0,4,3,0,1,1,0,0,0.0,1,0,1.0,0,2003,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
714,1510,4,0,2.0,4,4,0,1,1,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1637,2541,8,0,3.0,4,5,1,2,1,0,4,146.0,6,0,5.0,0,2005,0,7,0,0,0,0,0,4.0,1,0,0,0,986.0
538,1512,8,0,3.0,4,4,0,4,1,1,0,264.0,4,0,2.0,0,2004,0,7,0,0,0,1,0,2.0,0,0,0,0,516.0
546,1434,7,0,2.0,4,4,0,1,1,1,3,0.0,6,0,2.0,0,2001,0,7,0,0,0,0,0,2.0,0,0,0,0,20.0
533,1653,7,0,2.0,4,4,0,1,1,0,0,0.0,6,0,4.0,0,2003,0,7,0,0,0,0,0,3.0,0,0,0,0,410.0
718,2007,6,0,1.0,3,5,0,2,1,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1830,1037,5,0,2.0,3,3,0,4,1,1,0,44.0,5,0,2.0,0,1974,0,7,0,0,0,1,0,2.0,0,0,0,0,787.0
2929,1389,5,0,2.0,3,3,0,3,1,1,3,0.0,5,0,2.0,0,1975,0,7,0,0,0,0,0,2.0,0,0,0,0,1071.0
2207,694,5,0,1.0,3,4,0,1,1,1,4,0.0,2,0,1.0,0,2002,0,7,0,0,0,0,1,1.0,0,0,0,0,365.0
1417,1096,6,0,0.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,1,0,0,1.0,0,0,0,1,0.0
1037,864,5,0,2.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1971,0,7,0,0,0,0,0,2.0,1,0,0,0,119.0
2659,1774,4,0,3.0,3,3,0,1,1,0,0,0.0,1,0,3.0,0,1950,0,5,0,0,0,0,0,3.0,0,0,0,0,0.0
1567,1118,6,0,1.0,3,3,0,3,1,0,1,0.0,5,0,2.0,0,1977,0,7,0,0,0,0,0,2.0,0,0,0,0,522.0
1225,1252,6,0,1.0,3,3,0,1,1,0,0,0.0,4,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,280.0
1358,1666,8,0,1.0,3,4,0,1,1,0,4,0.0,1,0,1.0,0,1996,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
1461,1947,9,0,3.0,4,4,0,2,1,0,3,134.0,6,0,4.0,0,2002,0,7,0,0,0,1,0,3.0,0,0,0,0,1194.0
221,912,5,0,1.0,3,3,0,1,1,1,2,0.0,5,0,1.0,0,1967,0,7,0,0,0,0,0,1.0,0,0,0,0,842.0
2187,1195,5,0,0.0,3,3,0,1,0,1,0,0.0,1,0,2.0,0,1950,0,7,0,0,1,0,0,2.0,0,0,0,1,0.0
2504,1624,8,0,3.0,4,4,0,1,1,1,2,0.0,6,1,3.0,0,1995,0,7,0,0,0,0,0,3.0,0,0,0,0,1456.0
855,914,5,0,2.0,3,3,0,1,1,1,0,40.0,5,0,2.0,0,1979,0,7,0,0,0,1,0,2.0,0,0,0,0,710.0
2258,1328,5,0,1.0,3,3,0,4,1,1,4,0.0,4,0,3.0,0,1959,0,7,0,0,0,0,0,1.0,0,0,0,0,967.0
2205,1461,6,0,1.0,3,3,0,1,1,0,4,0.0,1,0,1.0,0,1991,0,7,0,0,0,0,1,1.0,0,0,0,0,0.0
1158,2683,6,0,2.0,4,4,0,1,1,0,4,304.0,5,1,4.0,0,1991,0,7,0,0,0,1,0,3.0,1,0,0,0,704.0
1741,1258,7,0,2.0,4,4,0,1,1,1,0,0.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2735,2008,5,0,1.0,3,5,0,1,1,0,0,0.0,6,0,4.0,0,2002,0,7,0,1,1,0,0,4.0,0,0,0,0,603.0
1888,1187,5,0,2.0,3,3,0,1,1,1,3,0.0,5,0,2.0,0,1961,0,7,0,0,0,0,0,2.0,1,0,0,0,311.0
2121,990,5,0,1.0,3,3,0,1,1,1,0,0.0,6,0,1.0,0,1994,0,7,0,0,0,0,0,1.0,0,0,0,0,495.0
1176,1586,8,0,2.0,4,4,0,1,0,0,0,466.0,6,0,4.0,0,1999,0,7,0,0,0,1,0,3.0,0,0,1,0,612.0
2773,990,5,0,2.0,3,3,0,1,1,1,0,0.0,5,0,2.0,0,1995,0,7,0,0,0,0,0,1.0,0,0,0,0,716.0
2619,1600,5,0,1.0,3,3,0,4,1,1,4,0.0,4,0,2.0,0,1997,0,7,0,0,0,0,0,2.0,0,0,0,0,1277.0
1796,1792,8,0,2.0,4,4,0,3,1,0,0,0.0,6,0,3.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,350.0
1598,988,4,0,1.0,3,3,0,4,0,0,1,0.0,6,0,2.0,0,1973,0,7,0,0,0,0,0,2.0,0,0,1,0,437.0
1965,1170,5,0,1.0,3,3,0,1,1,1,3,0.0,3,0,2.0,0,1958,1,7,0,0,0,0,0,1.0,1,0,0,0,625.0
2651,1376,3,0,1.0,3,3,0,2,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
609,1154,5,0,2.0,3,3,0,2,1,1,1,200.0,4,0,2.0,0,1966,0,7,0,0,0,1,0,1.0,0,0,0,0,740.0
1990,1772,8,0,2.0,4,4,0,1,1,0,0,0.0,1,0,3.0,0,1999,0,7,0,0,0,0,0,2.0,1,0,0,0,0.0
1053,2084,10,1,3.0,5,5,0,3,1,1,4,816.0,6,0,3.0,1,2008,0,7,0,0,0,1,0,3.0,1,0,0,0,1636.0
2877,951,4,0,1.0,3,3,0,1,1,1,0,0.0,5,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,285.0
497,2687,8,0,3.0,4,4,0,2,1,0,3,150.0,6,1,4.0,0,2000,0,7,0,0,0,1,0,3.0,0,0,0,0,1173.0
514,2490,9,0,3.0,5,5,0,4,1,1,4,198.0,6,0,3.0,0,2006,0,7,0,0,0,0,0,3.0,1,0,0,0,2158.0
759,1666,6,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2474,1141,6,0,2.0,4,3,0,1,1,1,0,0.0,1,0,2.0,0,2005,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1415,1347,5,0,0.0,3,3,0,4,0,0,0,0.0,6,0,2.0,0,1991,0,7,0,0,1,0,0,2.0,0,0,0,1,969.0
2048,1282,5,0,1.0,3,3,0,1,0,0,0,0.0,5,0,2.0,0,1979,0,7,0,0,0,0,0,2.0,0,0,0,0,485.0
2483,1320,6,0,2.0,3,4,0,1,1,0,0,0.0,5,0,3.0,0,1994,0,7,0,0,0,0,0,2.0,0,0,0,0,274.0
2883,936,3,0,0.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,1,0,0,0,1.0,0,0,0,1,0.0
1111,1580,8,0,3.0,4,4,0,1,1,1,0,186.0,1,0,2.0,0,2008,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2072,1824,7,0,2.0,3,4,0,4,1,1,3,351.0,6,0,3.0,0,2002,0,7,0,0,0,0,0,3.0,0,0,0,0,1219.0
1450,1558,5,0,2.0,3,3,0,1,1,1,0,0.0,3,0,3.0,0,2001,0,5,0,0,0,0,0,3.0,0,0,0,0,88.0
274,640,3,0,1.0,3,3,0,0,1,1,0,0.0,0,0,1.0,0,2007,0,6,0,0,1,0,0,1.0,0,0,0,0,0.0
413,1322,6,0,2.0,3,3,0,1,0,0,2,0.0,5,0,4.0,0,1974,0,7,1,0,0,0,0,2.0,0,0,0,0,257.0
751,1826,7,0,1.0,4,5,0,1,1,0,4,0.0,5,0,3.0,0,2005,0,5,0,0,0,0,0,2.0,0,0,0,0,299.0
2897,1339,7,0,2.0,3,3,0,1,1,1,3,54.0,5,0,3.0,0,1990,0,7,0,0,0,1,0,3.0,1,0,0,0,1053.0
207,1092,4,0,0.0,2,2,0,0,0,0,0,0.0,0,0,2.0,0,1950,0,4,0,0,0,0,0,2.0,1,0,0,1,0.0
2269,1146,7,0,2.0,4,4,0,3,1,0,4,442.0,6,0,3.0,0,2003,0,7,0,0,0,1,0,3.0,0,0,0,0,786.0
891,1125,6,0,1.0,3,3,0,3,1,0,2,255.0,5,0,2.0,0,1976,0,7,0,0,1,1,0,2.0,1,0,0,0,631.0
2863,2057,7,0,1.0,4,4,0,1,1,0,4,0.0,3,0,2.0,0,1987,1,7,0,0,0,0,1,1.0,0,0,0,0,223.0
1298,899,5,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1292,1594,4,0,0.0,3,3,0,1,0,0,0,0.0,1,0,2.0,0,1996,0,7,0,0,0,0,0,2.0,0,0,0,1,0.0
1687,1694,8,1,3.0,5,4,0,1,1,1,0,254.0,1,0,2.0,1,2007,0,7,0,0,0,1,0,2.0,1,0,0,0,0.0
2749,1911,8,0,2.0,4,4,0,1,1,0,3,125.0,6,0,3.0,0,1994,0,7,0,0,0,1,0,2.0,0,0,0,0,380.0
2875,672,4,0,0.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,6,0,0,0,0,0,1.0,0,0,0,1,0.0
1029,1523,6,0,2.0,3,3,0,1,1,1,3,160.0,5,0,3.0,0,1976,0,7,0,0,0,1,0,2.0,0,0,0,0,644.0
1581,1651,6,0,2.0,3,3,0,1,1,1,3,132.0,5,0,3.0,0,1986,0,5,0,0,0,0,0,3.0,0,0,0,0,1398.0
612,1041,5,0,1.0,3,3,0,1,1,1,0,132.0,5,0,2.0,0,1959,0,7,0,0,0,1,0,2.0,0,0,0,0,991.0
139,1604,5,0,2.0,3,3,0,1,0,1,0,0.0,1,0,2.0,0,1958,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1335,1672,6,0,1.0,3,4,0,1,1,0,4,0.0,5,0,2.0,0,1989,0,7,0,0,0,0,0,1.0,0,0,0,0,521.0
2531,1164,7,0,2.0,3,3,0,1,1,1,0,168.0,1,0,2.0,0,1969,0,7,0,0,0,1,0,1.0,1,0,0,0,0.0
681,1041,5,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1958,1,7,0,0,0,0,0,1.0,1,0,0,0,0.0
1359,1609,6,0,1.0,4,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1226,1337,5,0,1.0,3,4,0,1,1,1,4,0.0,4,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,32.0
63,2622,8,0,2.0,4,4,0,3,1,0,3,362.0,6,1,4.0,0,1995,0,7,0,0,0,1,0,3.0,0,0,0,0,1032.0
1869,1594,7,0,2.0,3,4,0,1,1,1,3,112.0,1,0,2.0,0,1993,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2468,1262,6,0,2.0,4,4,0,1,1,1,0,68.0,6,0,2.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,905.0
1135,1175,6,0,0.0,3,4,0,1,1,1,0,126.0,6,0,2.0,0,2006,0,7,0,0,0,1,0,2.0,0,0,0,1,80.0
719,1288,6,0,1.0,3,5,0,1,1,0,4,0.0,1,0,2.0,0,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
405,1302,5,0,1.0,3,3,0,1,0,0,0,142.0,1,0,3.0,0,1971,0,7,0,0,0,1,0,2.0,0,0,1,0,0.0
2506,1247,8,0,2.0,4,4,0,1,0,1,4,0.0,6,0,3.0,0,2005,0,7,1,0,0,0,0,2.0,0,0,0,0,1039.0
2380,2589,9,1,3.0,4,5,0,1,1,0,4,215.0,6,0,4.0,1,2006,0,7,0,0,0,0,0,3.0,1,0,0,0,1369.0
1565,1689,8,0,3.0,4,4,0,1,1,1,4,148.0,6,0,3.0,0,2002,0,7,0,0,0,1,0,3.0,1,0,0,0,1218.0
1727,1405,7,1,2.0,4,4,0,1,0,1,4,235.0,6,0,3.0,0,2003,0,7,1,0,0,0,0,3.0,0,0,0,0,1000.0
1661,1324,7,0,2.0,3,4,0,4,1,0,2,130.0,6,0,3.0,0,1976,0,7,0,0,0,0,0,2.0,0,0,0,0,624.0
1967,1377,5,0,1.0,3,3,0,1,1,1,3,0.0,4,0,2.0,0,1960,1,7,0,0,0,0,0,2.0,1,0,0,0,1098.0
2267,1756,6,0,2.0,4,3,0,1,1,0,0,42.0,5,0,4.0,0,1997,0,7,0,0,0,1,0,3.0,1,0,0,0,742.0
1389,1228,5,0,1.0,3,4,0,1,1,1,0,0.0,1,0,2.0,0,2006,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2553,1008,5,0,1.0,3,3,0,1,1,1,4,0.0,4,0,1.0,0,1954,1,7,0,0,0,0,0,1.0,0,0,0,0,486.0
1459,2031,7,0,2.0,4,4,0,3,1,0,3,202.0,5,0,3.0,0,1999,0,7,0,0,0,1,0,2.0,0,0,0,0,252.0
1739,1504,6,0,2.0,4,4,0,3,1,0,0,22.0,1,0,3.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
172,936,5,0,0.0,3,3,0,1,1,1,4,0.0,4,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,1,579.0
788,1383,4,0,2.0,3,3,0,0,1,1,0,0.0,0,0,1.0,0,1954,0,4,0,0,1,0,0,1.0,0,0,0,0,0.0
1979,967,5,0,1.0,3,3,0,1,1,1,4,0.0,1,0,1.0,0,1990,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1801,1656,8,0,3.0,4,4,0,3,1,1,0,0.0,6,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,24.0
931,1152,6,0,1.0,3,4,0,1,1,1,4,0.0,1,0,2.0,0,2004,0,7,0,0,0,0,1,1.0,0,0,0,0,0.0
2471,1142,6,0,0.0,3,4,0,2,1,1,0,0.0,6,0,2.0,0,2005,0,7,0,0,0,0,0,1.0,0,0,0,1,24.0
2899,1403,6,0,2.0,4,4,0,3,1,1,0,0.0,6,0,3.0,0,2000,0,7,0,0,0,0,0,3.0,0,0,0,0,1136.0
2544,1712,5,0,2.0,3,3,0,1,0,1,0,122.0,2,0,2.0,0,2005,0,7,0,0,0,1,0,2.0,0,0,0,0,528.0
315,1687,5,0,2.0,3,3,0,3,1,1,3,0.0,4,0,2.0,0,1950,0,6,0,1,0,0,0,2.0,0,0,0,0,353.0
1932,1560,5,0,2.0,3,3,0,1,0,1,0,260.0,1,0,2.0,0,1958,0,7,0,0,0,0,0,2.0,1,0,0,0,0.0
1660,1935,7,0,2.0,3,3,0,1,1,0,3,233.0,1,0,3.0,0,1976,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2353,1083,7,0,2.0,4,3,0,4,1,0,2,252.0,6,0,2.0,0,1976,0,7,0,0,0,0,0,2.0,0,0,0,0,1005.0
2139,907,5,0,1.0,3,3,0,3,1,1,0,0.0,3,0,2.0,0,1977,0,7,0,0,0,0,0,2.0,0,0,0,0,60.0
1585,1675,6,0,2.0,4,4,0,2,1,1,0,0.0,6,0,3.0,0,2000,0,7,0,0,0,0,0,3.0,1,0,0,0,1223.0
1602,988,5,0,2.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1954,0,7,0,0,0,0,0,1.0,1,1,0,0,0.0
2888,1491,8,0,2.0,4,4,0,1,1,1,0,0.0,1,0,2.0,0,2001,0,7,0,0,0,0,0,2.0,1,0,0,0,0.0
